,BTC,ETH,USDT,BNB,SOL,USDC,XRP,DOGE,TON,ADA,SHIB,AVAX,TRX,DOT,BCH,LINK,NEAR,MATIC,LTC,ICP
2021-12-11,932873019895.84,484824810239.99,76198643000.49,94129640886.41,52899880536.66,41543268059.68,39655263405.8,22391739980.72,0.0,45271176047.05,18900184556.66,20999059326.6,9334251127.08,27429746856.23,8701297923.97,9849966006.76,6681139512.12,15101800395.95,10931506061.4,5116115351.5
2021-12-10,892777676312.29,463886245129.88,76288819968.42,92235504806.71,51620385025.81,41446740749.87,37849684984.53,21780509218.65,0.0,40505599768.73,18430328959.41,19607244929.83,8960448435.36,26125338345.46,8312835117.12,9286142598.94,5746975615.94,14855059525.0,10277187139.14,4908377689.55
2021-12-09,900835068960.13,488911369092.64,76393597729.83,95351710277.0,55684626345.67,41057642130.7,40692779515.98,22448852701.7,0.0,43122628895.55,19064824391.65,20751091372.77,9045989214.78,26617160219.38,8505428377.37,9096095659.58,5633127096.88,14802686742.73,10497181703.04,5209375029.32
2021-12-08,954312404510.55,526774233711.52,76158492809.71,101347173539.11,59816592761.11,41040527966.07,40788933386.8,23726781532.08,0.0,46616487129.45,20271688843.0,22634261450.56,9420751102.16,29499486445.63,9098695916.17,9652026468.07,5351007706.57,17128677390.17,11424668392.3,5779796541.6
2021-12-07,957948940989.36,511968714781.49,76088188608.24,96692935325.44,58553880777.85,40925079964.24,38676090001.14,23413812863.67,0.0,46111593528.26,19932162269.97,21838785315.52,9191453138.95,30164489131.53,8990579002.79,10877365450.3,4370280894.09,16616644396.34,11220809725.35,5427243432.38
2021-12-06,955680910791.73,517093472535.58,75618184220.61,98288607021.07,59381122509.23,40821838661.72,39134367676.94,23622619472.45,0.0,47484475983.68,20275974410.83,22653510891.15,8904250433.44,27898644953.58,9001422156.56,11459057794.87,4167095470.9,16007409780.89,11191517540.08,5562270422.4
2021-12-05,932695365142.4,498007875686.39,75159692180.88,93038857104.01,59983315118.45,40884696965.56,38062181528.72,22674128031.09,0.0,45909141522.15,19887113761.12,20824940381.43,8593053134.85,27958507597.7,8579712750.12,11841592727.49,4186982256.18,14363566604.27,10811735664.36,5566238311.76
2021-12-04,929467386769.69,488613645061.96,74158158188.15,94922740404.34,61472001398.34,39887866490.67,40019838915.64,23677691148.0,0.0,47328341458.77,20047271132.87,22542419005.4,8854914114.7,29004056664.3,8964558244.39,11834850684.78,4542854839.0,13905084338.3,11269700623.96,5827956824.76
2021-12-03,1012490599978.63,500552313217.43,74148904348.49,99185970165.24,64558936438.34,39066278160.74,43573524974.92,26473530911.78,0.0,51853884912.63,22185182615.94,24218637933.38,9568114155.27,33221703932.54,10070919190.97,11683610359.6,5181835125.65,15925390809.27,12999452638.5,6950488846.2
2021-12-02,1066829261573.95,534956208693.67,74096067529.44,103328330617.39,71518119084.14,39019708604.28,45908803254.81,27759160913.72,0.0,57144405938.41,23143586067.01,24157894735.59,6980751607.33,35313756223.76,10620856556.05,11593002817.85,4675906247.72,14937144387.8,14061528504.97,7365947405.75
2021-12-01,1080977744339.22,543871223794.94,73597111083.23,104746377980.81,70205130263.47,38881387966.0,46787835444.72,27724626414.52,0.0,51559334595.59,24277197069.26,26819275072.91,6943812070.1,36316517302.68,10802015894.38,11261823081.14,4831353256.41,14101630437.05,14438687099.92,7499175709.81
2021-11-30,1076689232562.09,549085770690.68,73326868494.88,103862047714.48,63474034537.89,38665241931.35,47100211146.6,28413505413.92,0.0,51798875263.6,26054609351.87,26938334988.87,6923061463.54,37488998751.01,10791551117.15,11141110983.75,4968554240.07,12536171348.95,14371062922.13,7451760590.78
2021-11-29,1091773828973.52,526931291116.82,73159690251.51,104135632934.2,62150466026.05,38541894019.94,46779851695.56,28471528061.68,0.0,53384738086.59,24986763954.33,26918031628.25,6926665946.77,36701070077.02,10896784547.78,12228695048.09,4779393391.49,12764194320.47,14221530819.18,7683464883.58
2021-11-28,1081180416261.97,509016708179.06,73130412909.53,101976683739.37,61015258055.83,38387942291.41,45685317112.38,27449446663.88,0.0,53063159815.76,21466193295.14,24753981281.82,6815018615.59,35320893262.36,10749063246.97,12263284311.02,4747371298.25,11598699396.46,13770000646.31,7639325173.56
2021-11-27,1035176249679.13,485548014480.93,73201616332.7,100136862347.56,58712372882.27,38220203206.17,44667017449.99,27165443265.15,0.0,51506221858.92,21601931100.1,25355180305.93,6695849383.32,34749655542.75,10654064069.77,12578283913.09,4700509317.18,11333279218.35,13479881414.66,7695251181.86
2021-11-26,1011613083341.81,477672051592.7,72576651401.61,97603244497.47,58202794170.77,37937431336.93,44157315527.91,26572754940.97,0.0,50916646186.21,21134490577.19,23240701779.11,6587238121.96,33958808576.47,10511556967.46,12496704655.68,4641424854.66,11458412814.1,13457927337.85,7190019550.48
2021-11-25,1081500188674.24,506472632400.82,72521103183.87,100702892060.97,62683039784.88,37241839584.4,48662772244.55,28609064078.54,0.0,55011662854.13,21833797598.77,27454574162.45,7055268029.62,37978296993.94,11585741547.7,13560165105.32,5236810191.1,12450073104.33,14889321612.38,7594912407.74
2021-11-24,1062661698465.23,502285105696.07,72546086348.75,96977406578.93,65288283323.63,36748218929.49,49143202950.14,29333301177.91,0.0,56180210405.1,22138559012.59,26913361826.72,7215766987.28,38880424604.11,10572314136.33,13232280624.81,5505033416.0,11705973417.56,14485140972.5,7474607852.1
2021-11-23,1086985075773.01,514217959090.07,72502136297.75,98652799495.72,67389034177.97,36730937835.37,50321301841.37,29953124651.78,0.0,58314922817.97,22981176650.58,27719516852.62,7368576145.2,40284389769.76,10800731377.94,13198076569.24,5613476337.23,12214066772.86,14939334346.45,7672314318.94
2021-11-22,1062772703759.45,484275218142.14,73119514151.9,93263023437.12,65536232117.61,36425782121.37,48886029570.33,29046082287.77,0.0,59182804392.01,23728860931.37,30114621584.53,7296175426.12,38957904618.1,10537622052.71,12347963907.47,5214384946.72,10844494703.1,14438663293.73,7584501278.56
2021-11-21,1108812311532.82,505690293990.14,73150326010.52,97627756571.23,70258708496.89,36182453344.08,49996674605.72,29922574810.22,0.0,61288481315.92,24262477308.24,28328813992.68,7658774902.65,41483968548.71,10888982855.74,13589643088.24,5440095716.09,11150616190.95,15307773830.72,7911859833.44
2021-11-20,1127014430118.11,522236291600.81,73072400756.33,100721213323.59,66198655325.79,34413994855.31,51763863310.18,30804609034.78,0.0,64019276234.35,26150836114.75,27705581116.72,7532347364.14,41538007383.14,11048045423.76,13604520624.41,5495326911.53,11584058859.18,15672511289.39,7927791957.99
2021-11-19,1097177697853.12,508960524907.89,73043258985.86,97000012440.75,65368257587.92,34424055195.46,51473654740.71,30812818409.06,0.0,62122307074.44,26662780698.85,24677286671.23,7453436707.03,40748531330.86,10881834311.83,14901311411.42,5286015303.91,11233350337.25,15053755921.0,7637367827.01
2021-11-18,1074900976539.29,473663292938.19,73759198735.58,88777841988.05,59331802493.28,34413875739.08,49137485490.9,29259708950.11,0.0,59575111736.63,23290865061.83,22084338772.18,7197130059.03,38560988731.13,10488133197.41,15723322069.04,4824466585.48,10402175518.62,14105770500.94,7272740289.0
2021-11-17,1139519389071.77,507579384615.9,73766127377.52,96426540285.24,66373496997.63,34419196128.8,51699946365.63,31384994445.42,0.0,62480316693.84,26415442380.64,23747350980.54,7970099917.03,42177828956.48,11258180971.44,15857503160.71,5155015479.05,11349794392.9,15834818019.24,7817997557.64
2021-11-16,1135559300073.25,499090512786.75,73811209880.71,98383134422.08,66531928023.89,34438997312.78,51447319559.6,31350283910.83,0.0,62536792150.7,26625049378.04,21582702422.38,7846421282.54,40391318337.81,11332067306.24,15933795569.78,5311094686.29,10851610255.98,15908733710.24,7770733832.99
2021-11-15,1199611097093.65,539410730882.72,73975829727.32,105593244416.98,72029066275.99,34412056738.16,55240642586.96,33894398676.54,0.0,67145756131.69,29273338571.59,20607860765.18,8857280718.09,44133651158.94,12581659537.67,16164779149.7,6048563776.22,11745453802.71,18125863846.43,8519332050.59
2021-11-14,1235578996842.01,547499259423.06,73886983972.76,108573881513.51,72293544193.72,34412186959.28,56053003302.56,34734180476.45,0.0,67957824618.31,29224920448.81,21016118864.42,8380364276.05,45825480831.19,12828749038.12,15935343830.0,6463943249.33,12008894892.81,19175487237.12,8791227413.77
2021-11-13,1216695126358.11,550408539446.39,73922537749.41,108438116767.01,73293750860.85,34452935911.36,56210559815.27,34571355007.85,0.0,68365870423.01,28379901646.53,21425175664.49,8071110062.36,46543679603.71,12605243934.87,15711026286.97,6046773939.01,12113726084.05,17799967207.72,8796916104.35
2021-11-12,1210715199477.56,552199380998.48,73868299503.29,104524694777.29,69224723049.23,34400121895.17,56088750725.02,34265081094.79,0.0,68121624437.1,28727647335.7,18663761156.15,7730216959.75,45310935971.64,12629722104.66,15997932073.35,6157235110.08,11843288425.63,17347313091.05,8443725878.59
2021-11-11,1225643127559.63,559621726329.96,73906630908.4,105066764551.19,70963380125.26,34419380137.18,57456775920.13,34493067257.77,0.0,69445593360.05,31099397160.69,19398729593.36,7828915855.54,47055807775.15,12793770380.49,15010507436.0,6574801830.31,12093133396.53,18140330755.58,8770203669.66
2021-11-10,1226431510692.86,548414296327.06,73816222081.81,102629087022.66,70752977716.34,34407916104.79,56186000040.88,33768684076.3,0.0,69988669426.48,27718901544.91,18789403838.22,7652364173.74,46289156534.83,12598508789.59,14887021356.55,5825300082.4,11722788454.71,18012588741.63,8674873872.46
2021-11-09,1263667113597.4,560049280555.51,73281103380.46,105950520457.93,72397587680.03,34644691101.45,59272552244.73,36119765787.45,0.0,75671964740.6,30129935015.06,19485420030.13,8200230820.06,50148648567.37,13535583123.89,15274221435.59,6096018296.31,12191703489.12,18124027080.15,9218612375.94
2021-11-08,1274831490851.01,569094330696.6,72567454669.53,109140493552.58,75198457438.49,34340631539.01,60376473907.13,37282199614.75,0.0,70710468517.61,30350374972.26,20086784069.57,7879915350.31,52685834984.13,12072800029.23,14347476620.63,5729443890.49,12978615205.83,15763973322.69,9608582066.23
2021-11-07,1194778776481.15,546381671971.19,72645304847.63,108496484780.5,75574730064.5,34343466491.14,57323540669.27,35160145471.21,0.0,67297292605.34,31236713863.57,19320327631.82,7494547381.87,51628651803.81,11353084984.61,14796080549.85,5518123700.15,12853999197.08,13925853206.53,9419333483.51
2021-11-06,1160769349886.67,534616843812.57,71956744229.62,106104537237.02,77993805663.19,34230082628.23,54259491823.57,34573523024.55,0.0,66789319721.52,32154139227.6,17333294515.48,7351849355.64,51363225863.24,11132811060.96,14923116976.22,5434932448.5,12859280456.14,13636063216.73,8677090843.84
2021-11-05,1153128571127.63,530378899238.44,71885804651.77,101523193207.3,71196323358.43,33939729942.68,54686911054.63,34512857268.21,0.0,66110796820.61,34292144666.63,16381553545.59,7432464445.01,51250107001.44,11313786091.62,14599223761.24,5528411462.18,12938153937.88,13749851029.61,8678239174.22
2021-11-04,1159231375022.08,536356841434.36,71456885650.27,93364822673.81,74482231057.97,33733503397.49,56592297184.32,34748832408.18,0.0,66037574031.46,27110472215.66,17467232891.31,7411566356.57,53212483900.13,11267002126.52,13868352159.96,5646872428.15,13044145344.61,13984729037.01,8071035614.69
2021-11-03,1187808286560.22,544555114009.3,71093956852.52,94839595201.18,73130864696.12,33615607745.88,56912140279.91,35553771397.3,0.0,68659957140.12,30284912499.01,16616308365.47,7586072532.17,52779895411.29,11544077450.3,13774306313.95,5816477493.23,13844038949.6,14268699440.3,8196201960.02
2021-11-02,1192577136210.09,541846540463.14,70603256690.6,92482499526.14,66278399298.22,33352731217.82,53494011976.35,36040264985.77,0.0,65588365275.09,37845787119.84,14887970005.12,7695891014.62,50990054196.96,11302388200.73,14307655393.0,5559309209.79,13143419747.08,13827403710.56,8265260846.85
2021-11-01,1150606762880.22,511040780622.95,70265729006.64,91950123402.52,61255124966.6,33269412394.13,51381421184.11,35852731431.07,0.0,64877257646.37,39352018192.2,14334601728.04,7205259480.01,49361441373.14,11100353663.69,13934957623.94,5398996633.82,12915427640.86,13607653391.08,8188118397.7
2021-10-31,1156485845063.1,506663636947.23,70286558907.96,87464591883.46,61003141449.57,33171892682.46,52339587880.11,36972572649.67,0.0,65378981994.98,36919669978.73,14161740161.71,7275355636.81,42211209861.97,11261546530.93,13316571525.8,5381570711.79,13126444169.15,13211081241.41,7855251747.9
2021-10-30,1167178054166.51,511045675622.72,70356560217.37,88057857875.99,58865399787.94,33065596789.3,50962128039.07,35399026232.13,0.0,65097982190.81,35725281817.0,13749245777.2,7246755853.37,42216877082.22,11045781046.65,14984214986.23,5547062604.19,12672655948.96,13117910599.18,7547250816.92
2021-10-29,1173512442368.29,521512615610.04,70073573281.63,88341575257.17,60301394603.67,32896230027.63,50847132315.3,37968488517.69,0.0,66919365996.73,41083235078.04,14268504811.26,7125748212.01,43526198978.6,11209060009.73,14964421278.04,6116593080.36,13706915331.16,13520298151.26,7887814994.88
2021-10-28,1143165999365.16,506402198178.66,70104033235.33,82068758214.17,58672510570.23,32728125215.62,49780694861.64,39625626100.84,0.0,66122316372.28,37597635458.5,14193080384.83,6834126374.01,41341738932.59,10943207674.83,13724649241.14,6002601913.94,14439135355.06,13080499929.61,7525154391.09
2021-10-27,1102757767323.44,464175061360.67,69814305403.3,74895051000.07,55333662363.87,32595877698.95,46801415837.96,31345412555.48,0.0,63628716011.51,31584857463.05,13551289110.38,6499925293.43,39908527307.6,10369121924.94,14503272162.06,5718154503.95,11921285964.6,12346310169.43,7111014479.66
2021-10-26,1138177770429.86,487840182030.03,69679506337.56,79735125436.73,60161132950.26,32514225378.03,52097271165.58,33721240628.93,0.0,71131807474.22,18873201368.6,15171386688.93,7251150941.62,44326385394.81,11549649634.15,13213016403.26,6498721511.76,11741916782.29,13593341683.25,8145485871.28
2021-10-25,1188575312422.11,498030801217.41,69530658274.8,80839354325.09,63232871503.93,32489370564.66,51413671451.17,34901100603.25,0.0,70592880798.26,16646744537.77,15381442493.44,7216719242.55,43973573157.39,11739038192.7,12989575433.19,6482081732.0,11325440335.95,13442569876.71,8521681255.52
2021-10-24,1148743134467.63,482628847456.41,69589618742.79,79502953196.65,60902871289.69,32598764545.06,50903113917.36,36522677815.63,0.0,69870632222.33,14141224200.14,14212535568.5,7111051021.02,41859199395.08,11666031637.02,12599367608.1,5056235440.1,10644264143.34,13138607693.0,7564903341.15
2021-10-23,1157410091262.62,492462196227.16,69631360685.09,81049752404.94,59473993982.71,32582792875.82,51382650889.26,33181970118.65,0.0,71298035792.59,13366985766.96,14419776112.13,7218968873.92,43502840639.16,11884523190.37,11917950826.68,4893174876.23,11105411108.89,13508993414.78,7926319648.45
2021-10-22,1144131483274.43,468623912328.3,69604690731.71,79838228572.25,59091364718.46,32392590607.1,51095191252.34,32188474500.05,0.0,70882898272.26,11015819813.51,14418921083.97,7153503058.9,42909696193.38,11773234719.75,11811498534.73,4767107113.87,10240841241.59,13129945471.48,7840460857.99
2021-10-21,1172684282558.37,478500948879.97,69344665875.21,78606195339.83,57226164606.39,32295726591.45,51139376561.02,31943997845.93,0.0,70303519714.74,10853217803.39,13505728604.94,7131702404.23,42314336450.37,11775445647.2,12195790144.14,4928026391.15,10144077151.23,13544567336.48,7767004943.15
2021-10-20,1243927428206.55,490444280908.77,69038991301.08,83570766546.53,52904574749.84,32354261359.76,53550188925.46,33482738012.49,0.0,71915719980.41,11557490332.45,13120233525.98,7385531629.3,43797814152.3,12164714977.92,12511746180.28,4554741244.03,10295221995.47,14231300482.08,8153743329.93
2021-10-19,1211242526570.5,457545764473.57,69051159569.88,81423791416.11,46912067427.29,32216464474.04,51194671132.94,32385126268.56,0.0,69514488332.87,11067397476.63,12516017012.49,7209572995.61,40869997018.89,11686423319.68,12381275959.57,4276792866.78,9892220415.4,12996363879.33,7609081164.78
2021-10-18,1169039169042.88,442286890171.49,69037389230.44,80917073472.26,47254003671.84,32684542303.69,50808473633.53,32578462312.09,0.0,70017890990.88,11329880573.87,12220283752.88,7032665886.5,40672140920.42,11536369816.58,12204803120.49,4094061398.29,9940688185.2,12762357822.27,7618492679.13
2021-10-17,1160077513367.6,453838694183.69,69055366954.44,79129584115.39,47991515199.99,32806986014.16,51259722973.64,31338963692.18,0.0,70962068078.22,10971365280.47,12353091320.49,7072101805.8,41551364025.74,11545773151.51,11730425654.5,4061115587.37,9788926944.5,12635437075.83,7666440230.78
